QuestionID,Section,Topic,Difficulty,Grade,AvgScore,Blueprint,Technical,Quality,Distractor,Explanation,Realism,DifficultyScore,Repetition,Priority,Issues
P1-BD-054,B,"B.054 direct materials purchases budget",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-055,B,"B.055 direct materials purchases budget",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-056,B,"B.056 direct materials purchases budget",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-057,B,"B.057 budget committee role",Moderate,A,4.5,5,5,5,5,2,4,5,5,Low,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No time/year reference in stem"
P1-BD-058,B,"B.058 budget committee role",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-BD-059,B,"B.059 budget committee role",Moderate,A,4.5,5,5,5,5,2,4,5,5,Low,"Generic distractor explanation (no specific rationale); No time/year reference in stem"
P1-BD-060,B,"B.060 budget committee role",Difficult,A,4.5,5,5,5,5,2,4,5,5,Low,"Generic distractor explanation (no specific rationale); No time/year reference in stem"
P1-BD-061,B,"B.061 budget committee role",Difficult,A,4.5,5,5,5,5,2,4,5,5,Low,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No time/year reference in stem"
P1-BD-062,B,"B.062 budget committee role",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-BD-063,B,"B.063 budget committee role",Moderate,A,4.5,5,5,5,5,2,4,5,5,Low,"Generic distractor explanation (no specific rationale); No time/year reference in stem"
P1-BD-064,B,"B.064 selling and administrative expense budget",Easy,B,4.3,5,5,4,5,2,3,5,5,Medium,"Uses absolute language: ""all""; Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-065,B,"B.065 selling and administrative expense budget",Moderate,B,4.3,5,5,4,5,2,3,5,5,Medium,"Uses absolute language: ""all""; ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism)"
P1-BD-066,B,"B.066 selling and administrative expense budget",Difficult,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-067,B,"B.067 selling and administrative expense budget",Difficult,B,4.3,5,5,4,5,2,3,5,5,Medium,"Uses absolute language: ""all""; Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-068,B,"B.068 selling and administrative expense budget",Difficult,B,4.3,5,5,4,5,2,3,5,5,Medium,"Uses absolute language: ""all""; Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-069,B,"B.069 selling and administrative expense budget",Difficult,B,4.3,5,5,4,5,2,3,5,5,Medium,"Uses absolute language: ""all""; ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism)"
P1-BD-070,B,"B.070 selling and administrative expense budget",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-071,B,"B.071 forecast accuracy measurement",Difficult,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-072,B,"B.072 forecast accuracy measurement",Difficult,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-073,B,"B.073 forecast accuracy measurement",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-074,B,"B.074 forecast accuracy measurement",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-075,B,"B.075 forecast accuracy measurement",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-076,B,"B.076 forecast accuracy measurement",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-077,B,"B.077 activity based budgeting cost calculation",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-078,B,"B.078 direct materials purchases budget",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1-BD-079,B,"B.079 flexible budget at actual activity",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-BD-080,B,"B.080 expected value forecast",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-BD-081,B,"B.081 cash budget borrowing need",Moderate,A,4.8,5,5,5,4,5,4,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No time/year reference in stem"
P1-BD-082,B,"B.082 production budget units to produce calculation",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1-BD-083,B,"B.083 budget revision mid year",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism)"
P1-BD-084,B,"B.084 budget revision mid year",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism)"
P1-BD-085,B,"B.085 budget revision mid year",Easy,B,4.4,5,5,5,5,2,3,5,5,Medium,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism)"
P1-BD-086,B,"B.086 budget revision mid year",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism)"
P1-BD-087,B,"B.087 budget revision mid year",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism)"
P1-BD-088,B,"B.088 budget revision mid year",Moderate,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism)"
P1-BD-089,B,"B.089 cash collection pattern budgeting",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1-BD-090,B,"B.090 cash collection pattern budgeting",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1-BD-091,B,"B.091 cash collection pattern budgeting",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1-BD-092,B,"B.092 cash collection pattern budgeting",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1-BD-093,B,"B.093 cash collection pattern budgeting",Easy,A,4.5,5,5,4,5,5,3,4,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); Calculation item marked Easy — may be under-calibrated"
P1-BD-094,B,"B.094 cash collection pattern budgeting",Difficult,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1-BD-095,B,"B.095 strategic vs operational planning horizon",Difficult,A,4.6,5,5,5,5,2,5,5,5,Low,"Generic distractor explanation (no specific rationale)"
P1-BD-096,B,"B.096 strategic vs operational planning horizon",Moderate,A,4.6,5,5,5,5,2,5,5,5,Low,"Generic distractor explanation (no specific rationale)"
P1-BD-097,B,"B.097 strategic vs operational planning horizon",Moderate,A,4.6,5,5,5,5,2,5,5,5,Low,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text"
P1-BD-098,B,"B.098 strategic vs operational planning horizon",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1-BD-099,B,"B.099 strategic vs operational planning horizon",Moderate,A,4.6,5,5,5,5,2,5,5,5,Low,"Generic distractor explanation (no specific rationale)"
P1-BD-100,B,"B.100 strategic vs operational planning horizon",Easy,A,4.6,5,5,5,5,2,5,5,5,Low,"Generic distractor explanation (no specific rationale)"
P1-CD-001,C,"C.001 labor rate and efficiency variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-002,C,"C.002 labor rate and efficiency variance",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-003,C,"C.003 labor rate and efficiency variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-004,C,"C.004 labor rate and efficiency variance",Easy,A,4.6,5,5,5,5,5,3,4,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Calculation item marked Easy — may be under-calibrated"
P1-CD-005,C,"C.005 labor rate and efficiency variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-006,C,"C.006 labor rate and efficiency variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-007,C,"C.007 labor rate and efficiency variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-008,C,"C.008 variable overhead spending variance",Easy,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-009,C,"C.009 variable overhead spending variance",Difficult,B,4.4,5,5,5,5,2,3,5,5,Medium,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-010,C,"C.010 variable overhead spending variance",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-011,C,"C.011 variable overhead spending variance",Difficult,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-012,C,"C.012 variable overhead spending variance",Easy,B,4.4,5,5,5,5,2,3,5,5,Medium,"Generic distractor explanation (no specific rationale); No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-013,C,"C.013 variable overhead spending variance",Difficult,B,4.4,5,5,5,5,2,3,5,5,Medium,"ExplanationWrongA is generic: ""This is the correct choice""; Generic distractor explanation (no specific rationale); All 3 wrong-answer explanations are identical text; No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-014,C,"C.014 variable overhead spending variance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-015,C,"C.015 sales mix variance concept",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-CD-016,C,"C.016 sales mix variance concept",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-017,C,"C.017 sales mix variance concept",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1-CD-018,C,"C.018 sales mix variance calculation",Moderate,A,4.8,5,5,5,4,5,4,5,5,Low,"Answer length variance high (ratio 9x) — may give clues; No time/year reference in stem"
P1-CD-019,C,"C.019 sales mix variance calculation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-CD-020,C,"C.020 sales mix variance calculation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-CD-021,C,"C.021 sales mix variance calculation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-CD-022,C,"C.022 profit center evaluation appropriateness",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1-CD-023,C,"C.023 profit center evaluation appropriateness",Difficult,A,4.5,5,5,5,5,2,4,5,5,Low,"Generic distractor explanation (no specific rationale); No time/year reference in stem"
P1-CD-024,C,"C.024 profit center evaluation appropriateness",Easy,A,4.5,5,5,5,5,2,4,5,5,Low,"Generic distractor explanation (no specific rationale); No time/year reference in stem"
